id,article,highlights
86e4975173481f272faa63c834ec280978c183bc,"By . Ap Reporter and Daily Mail Reporter . PUBLISHED: . 14:52 EST, 9 December 2013 . | . UPDATED: . 19:11 EST, 9 December 2013 . Disgraced former San Diego mayor Bob Filner was sentenced Monday to three months of home confinement and three years of probation for harassing women while in office . The decision completed the fall of the former 10-term congressman who barely a year ago achieved his long dream of being elected leader of the nation's eighth-largest city. Filner, who resigned amid widespread allegations of sexual harassment, pleaded guilty in October to one felony and two misdemeanors for placing a woman in a headlock, kissing another woman and grabbing the buttocks of a third. Scroll down for video... Say cheese: Filner, here smiling at his defense team at his Monday sentencing, pleaded not guilty to harassment charges after a drawn out public humiliation saw the former congressman accused by nearly 20 women. Now he'll walk away without serving any jail time . Superior Court Judge Robert Trentacosta's sentence was the same as what prosecutors recommended in a plea agreement with Filner. The 71-year-old former mayor faced a maximum penalty of three years in prison for the felony and one year in jail for each misdemeanor. The judge specified the Filner may not seek or hold elective office during the term of his probation. 'I want to apologize to my family who have stood by me through this ordeal, to my loyal staff and supporters, to the citizens of San Diego and, most sincerely, to the women who I have hurt and offended,' he said, according to UT San Diego. He continued: 'To all of you I make the . same promise that I made to my family, to earn back your trust and my . integrity no matter how long it takes and what I have to do.' Still smiling? Irene McCormack Jackson and attorney Gloria Allred walk to attend Filner's sentencing. Jackson, 57, the one-time communications director for Filner . Accusers: They included the first to publicly point the finger at ","Bob Filner was disgraced after nearly 20 women came forward to accuse him of unwanted advances, including kissing, groping and asking for dates .
Filner is a former 10-term congressman who represented California's 51st district .
Under the plea deal, Filner must also surrender a part of his pension, undergo mental health treatment and may never run for office again .
Photos from his sentencing show a care free Filner sharing a laugh with his defense team ."
5bc544576b8ade2f383bda9fb94dd32aef8fa037,"By . Craig Mackenzie . PUBLISHED: . 11:57 EST, 7 December 2013 . | . UPDATED: . 11:57 EST, 7 December 2013 . An uninhabited Outer Hebridean island that was home to both Bonnie Prince Charlie and Hercules the bear has been sold for over £500,000. Estate agents confirmed that an offer above the asking price has been accepted for Wiay, which lies off the coast of South Uist. The deal is expected to be concluded this week. A number of overseas bidders were also interested, but it has been sold to an un-named Scot. The 970-acre island of Wiay: It has been uninhabited for over a century . The . island boasts the cave in which Bonnie Prince Charlie, the leader of . the 1745 Jacobite rebellion, concealed himself for several days while . being sought by British government forces. It was also a brief home for Hercules the bear who famously went missing on Benbecula in 1980 while filming a TV advert. The . island has been uninhabited for over a century, although the current . owners - the Chettle family from England, who bought it in 2003 - used . it for holidays and summer camping. But the new owners will not have to . make do with life underground or under canvas. A . ruined croft, which was once home to ten islanders, was recently given . planning permission for a new home that will provide spectacular views . of the island's surroundings. The hideout used by Bonnie Prince Charlie following the Battle of Culloden in 1745 was put up for sale earlier this month . Western . Isles Councillors approved the renovation into a two bedroom lodge . despite the recommendation for refusal by planning officers. Archie Melville of selling agents Bell Ingram, said: 'We had a lot of interest - including from overseas. ""It . total we had about half-a-dozen serious parties and an offer in excess . of the asking price has been accepted. We expect the deal to be . concluded this coming week - certainly before Christmas. 'The new owner is a Scot with roots in the area. He knows what owning an i","Wiay, off the coast of South Uist, bought by unnamed Scot .
It is where Bonnie Prince Charlie hid after his defeat at Culloden .
Uninhabited for over .
a century, the current owners used it only for holidays .
The new owner has links with area and is not buying island ' on a whim'"
219b5bf6818ca359eef3a6834978f91bf414ca99,"Muammar Gadaffi bedded at least four women just hours before meeting Prince Andrew for trade talks, it was claimed today. The Libyan dictator had a voracious sexual appetite and was so addicted to anti-impotence Viagra pills a nurse told him to cut down his intake. The sordid world of the despot who was killed last month in the country's uprising, has been revealed by his manservant of seven years. Voracious: Libyan leader Muammar Gadaffi lived a life of extravagance and sexual addiction . Faisal, a young chef, cooked Andrew a 'traditional' dinner of tabouli, hummus and couscous when the prince met the Arab leader at the villa of one of his female friends. Later Andrew, who's office has confirmed he dined with Gadaffi in November 2008, told Faisal it was the finest meal he had ever had and posed for a picture with him. Trade ambassador: Prince Andrew had a meal with Gadaffi in 2008 . The aide, now 29, said the royal trade ambassador discussed relations between Libya and Britain and an oil contract. What Andrew was unaware of was Gaddafi's penchant for young women - many of whom were his bodyguards, according to Faisal. He said: There were four or sometimes five women each day. They had just become a habit to Gadaffi. 'They would go into his bedroom, he would have his way with them and then he would come out like he had just blown his nose.' Faisal, on leave from prison for the Muslim holiday of Eid, became friends with the bodyguards who were known as the 'Nuns of the Revolution'. He told the Sunday Times: They all had sex with Gadaffi. The more canny of them became wealthy from his gifts of villas or large sums of cash.' Faisal claimed that some of the women he bedded suffered so badly 'they went immediately from his bedroom to the hospital' to be treated for internal injuries. His addiction to Viagra, said the aide, was so extensive that his Ukrainian nurse urged to him to reduce the number of pills he swallowed every day. Gadaffi picked up victims at his former a","Aide who dyed dictator's hair claims: 'He would have his way with them like he had just blown his nose'
Libyan leader was addicted to sex and Viagra pills ."
fe1c5a0ff4f6999573dbbdd94dd0306c2ba0ea6a,"(CNN) -- Scientifically, can happiness be an advantage? Some people think if you are happy, you are blind to reality. But when we research it, happiness actually raises every single business and educational outcome for the brain. How did we miss this? Why do we have these societal misconceptions about happiness? Because we assumed you were average. When we study people, scientists are often interested in what the average is. If we study what is merely average, we will remain merely average. Many people think happiness is genetic. That's only half the story, because the average person does not fight their genes. When we stop studying the average and begin researching positive outliers -- people who are above average for a positive dimension like optimism or intelligence -- a wildly different picture emerges. Our daily decisions and habits have a huge impact upon both our levels of happiness and success. Watch Shawn Achor's TED video to hear about this research . Scientifically, happiness is a choice. It is a choice about where your single processor brain will devote its finite resources as you process the world. If you scan for the negative first, your brain literally has no resources left over to see the things you are grateful for or the meaning embedded in your work. But if you scan the world for the positive, you start to reap an amazing advantage. See also: When losing your job is a positive . Now that there is research validity to these claims, the working world is starting to take notice. In January, I wrote the cover story for the Harvard Business Review magazine on ""Happiness Leads to Profits."" Based on my article called ""Positive Intelligence"" and my research in The Happiness Advantage, I outlined our researched conclusion: the single greatest advantage in the modern economy is a happy and engaged workforce. A decade of research in the business world proves that happiness raises nearly every business and educational outcome: raising sales by 37%, productivi","The greatest advantage in the economy is a happy workforce, argues Shawn Achor .
Achor says if you scan the world for the positive, you start to reap an advantage .
He explains how to train your brain to be positive at work ."
d5491c9fc38026867a9cb112e0219b6e7c6479a5,"Lima, Peru (CNN) -- Daisy Cuevas suddenly became an international celebrity after touching on a hot topic during Michelle Obama's visit to her school last week. ""My mom says that Barack Obama is taking away everybody that doesn't have papers,"" the 7-year-old said to the first lady during her visit to the girl's school in Maryland. ""Yeah, well that's something that we have to work on, right? To make sure that people can be here with the right kind of papers, right? That's exactly right,"" Obama replied. ""But my mom doesn't have any,"" Daisy said. The episode transformed Daisy into a symbol of illegal immigration in the United States and prompted Immigration and Customs Enforcement to issue a statement dismissing rumors about an imminent deportation. ""We have not had an encounter with her, she is not in our custody and we have no indications that she is going through removal proceedings,"" the statement said. Thousands of miles away, in Peru's capital, unaware of the incident, was Yuly Cuevas, Daisy's 9-year-old sister. Yuly lives in Lima with her grandparents Genaro and Natividad since her mom left the country eight years ago in search of a better life. Read about Yuly on CNNMexico  Just as her sister is at the school in Maryland, Yuly is also a celebrity among her peers at the Lima school. ""They tell me: There is a girl exactly like you on television,"" says Yuly, who is two years older than Daisy but who bears a strong physical resemblance to her sibling. Yuly says it is ""incredible"" that her sister spoke with the first lady and she agrees with what she said because ""even though she hadn't talked, they would have realized anyway that my mom did not have papers."" Interestingly, her mother studied in the same public school Yuly attends but could not graduate because she became pregnant. When her daughter was 18 months old and she was expecting a second child, the mother made the tough decision to leave her child behind with family in Peru and immigrate to the United Stat","Daisy Cuevas makes news when she tells Michelle Obama her mom doesn't have papers .
Daisy's older sister, Yuly, shares in the limelight at her school in Peru .
The girls' mother left Peru eight years ago in search of a better life in the U.S.
Girls' grandparents in Peru fear daughter's deportation, but they're proud of Daisy ."
c105808b7026b6e00e85df1637466bf83957c63f,"By . Laura Cox . PUBLISHED: . 19:44 EST, 26 August 2013 . | . UPDATED: . 03:23 EST, 27 August 2013 . Sweet tooth: Mel Giedroyc revealed that she puts on three quarters of a stone every year when she presents the Great British Bake Off . Resisting the temptation of sweet treats can be difficult at the best of times. But if you work on a cookery programme, surrounded by freshly baked goods, it seems saying ‘no’ is almost impossible. Mel Giedroyc revealed yesterday that she puts on three quarters of a stone every year when she presents the Great British Bake Off. The 45-year-old, who hosts the culinary contest with fellow comic Sue Perkins, admitted gorging on cakes, bread and quiche. And with the aroma of up to 12 tasty offerings being baked at once in the early stages of the competition, it is easy to understand why. Miss Giedroyc said yesterday: ‘I’ve put on a good 11lb every series. The first couple of episodes it’s, “No thank you, not for me”. 'Cut to the semi-final and we’re hoofing up whole quiches.’ In an interview with the Radio Times, she revealed the BBC2 show’s production team had invested in heated belts to prevent judge Mary Berry from getting too cold, but added that the devices helped to ‘keep your stomach in’. The programme, which is in its fourth series, is recorded in a tent in the grounds of Harptree Court, Somerset, and was last year marred by terrible weather, forcing the crew to come up with inventive ways of dealing with the cold. Miss Giedroyc said: ‘When we first started filming, in April, it was freezing so our main concern was to keep Mary Berry warm. She had four thermal layers on and two water bottles down the trousers. Team: Miss Giedroyc is pictured with her fellow Bake Off presenters Paul Hollywood (bottom left), Mary Berry (bottom right) and Sue Perkins (top left) ‘This year we discovered these marvellous heated belts called “hot trusses”. I was a big fan. They keep your stomach in as well, which is useful as the series goes on.’ They ","Mel Giedroyc, 45, presents Great British Bake Off with comic Sue Perkins .
Says she puts on weight when surrounded by tasty offerings being baked .
Also reveals judge Mary Berry is given heated belt to stop her getting cold ."
aa5d2622fd5b2c57e3ae0a284d3306d50bae514e,"The day England striker Daniel Sturridge gave Graham Kitchener the runaround at football made the Leicester Tigers lock realise he should stick to rugby. Towards the end of his three years at the Wolverhampton Wanderers Academy, Kitchener was given a tough time by Sturridge in a junior game against Coventry. Kitchener was 14 at the time and the experience helped him to decide that he should turn his attention to the oval ball. Leicester’s Graham Kitchener charges forward against Harlequins earlier this month . Kitchener is pushing for a Six Nations call-up after an impressive start to the season . Graham Kitchener, Rugby club: Leicester, Football club: Wolves, Football position: centre half . Jordan Crane – Leicester – Leeds United - goalkeeper . Danny Cipriani – Sale – QPR – left back . Mark Cueto – Sale – Crewe Alexandra – left wing . Marland Yarde – Harlequins – QPR – centre midfield . Danny Care –Harlequins – Sheffield Wednesday - striker . Alex Goode – Saracens – Ipswich – centre midfield . David Strettle – Saracens – Manchester City – right wing . Dom Barrow - Newcastle - Manchester United – centre half . The decision paid off and the 6ft 6in and 19st forward is currently knocking on the door for a Six Nations call-up. However, there was a time when he seemed more likely to pursue a career as a centre half, rather than a second-row. ‘I flirted with football for a couple of years,’ said Kitchener. ‘At Wolves, we went on tour and played against teams like Arsenal and Manchester United. ‘I played against Sturridge when I was 14. I was marking him — or trying to! As you’d expect, he wasn’t a bad player and was a pretty big unit back in the day. 'He gave a few of us the runaround, but at the time you didn’t really appreciate what he would go on to achieve.’ Sturridge now earns around £150,000 a week, while salaries in rugby are a relative drop in the ocean. But Kitchener recognised the slim chances involved with pursuing football’s mega-bucks and instead completed ","Graham Kitchener played against footballer Daniel Sturridge at youth level .
Leicester Tigers lock admits England striker gave him the runaround .
Kitchener decided to quit football to focus his efforts on rugby instead ."
c507570bc030e893828dd30f88542f901ae5830a,"By . Tara Brady . PUBLISHED: . 12:22 EST, 10 June 2013 . | . UPDATED: . 14:09 EST, 10 June 2013 . Three men who raided 45 homes across the South East of England and stole £25,000 from elderly people in just six months have been jailed. Patrick Cawley, his brother John Cawley and James Boyle pretended to be police officers to trick their way into the pensioners' homes. In all cases they would flash a fake police warrant card before telling their victims they had arrested someone for a burglary in the area and that they needed to check if anything had been stolen from their homes. Patrick Cawley and his brother John Cawley have both been jailed after carrying out a string of burglaries . While the elderly person was distracted, one of the men would rifle through their belongings and steal cash and valuables. The con artists targeted vulnerable people in their 80s and 90s who lived alone and often suffered from health issues. Their oldest victims were two men aged 99. Hertfordshire Police were forced to launch Operation Manhunt which was led by a specialist unit set up to investigate distraction burglary and crimes against the elderly. Between January 2012 and July 2012, more than £25,000 was stolen from victims in Hertfordshire, Essex, Warwickshire, London, Surrey, Wiltshire, Oxfordshire, Buckinghamshire and Hampshire. James Boyle was sentenced to eight years after pleading guilty to conspiracy to commit distraction burglary . The men were finally caught in July 2012 trying to escape from a home in Waltham Cross after a neighbour called police when she saw the burglars acting suspiciously. They were jailed at St Albans Crown Court. Patrick Cawley, 54, of no fixed abode, pleaded guilty to conspiracy to commit distraction burglary and was sentenced to six years eight months imprisonment. He was also issued with an Asbo which stops him from being in the same company as James Boyle or John Cawley. John Cawley, 51, of Kings Cross Road, in London, was sentenced to seven and","Patrick Cawley, John Cawley and James Boyle pretended to be police officers to trick their way into the homes .
The con artists targeted elderly people in their 80s and 90s .
All three have been jailed at St Albans Crown Court ."
92c6d0951037cbc1dfa1b8c312d3ef213b21d212,"(CNN) -- As a swimmer, his countless hours of training paid off handsomely -- earning him a record 18 Olympic gold medals. As a golfer, Michael Phelps is wondering what he's got himself into. ""It's one of the most humbling games I've tried to do in my entire life,"" the American tells CNN. ""I could always pick things up fairly easily, but I don't get how hitting a little object -- a little white ball, that isn't moving -- is so hard. ""Why can't I just hit this in a straight line? Or hook it, or draw it, or fade it -- I can't do it. I'm finally learning how to be able to do all that stuff and do it consistently. But I still do have some pretty bad shots."" Have a quick look online and you'll find Phelps hurling his driver away in disgust after embarrassingly topping his tee shot at the home of golf, St. Andrews in Scotland. ""Throwing clubs, using profanity -- everything comes out,"" Phelps says. But there are some moments of magic, such as when -- as a 26 handicapper -- he sank a monster 150-foot putt at the Dunhill Links pro-am in Scotland last October. However, golf requires both power and precision -- which Phelps, who was diagnosed with attention deficit disorder as a child, is slowly learning to combine. ""He's one of those players that people would look at and say, 'He has a lot of potential.' What that technically means is that the player is very long and very wild,"" says Tiger Woods' former coach Hank Haney, who has been tutoring Phelps in the latest series of his television show The Haney Project. ""They never look at someone who hits it a very short distance and say, 'Oh you've got a lot of potential.' They always comment on the potential someone has as based solely on the distance of their hitting."" Haney has some history in shaping unpredictable talents, having previously worked with former basketballer Charles Barkley and boxer Sugar Ray Leonard among his celebrity TV clients. ""Michael is 6'4 but he has a 6'8 wingspan, so his arms are very long. Because of th","Record-breaking Olympic swimmer Michael Phelps is trying to become a golfer .
He was tutored by Tiger Woods' former coach Hank Haney for a TV series .
Haney says the 27-year-old's golf game is ""very long and very wild""
Phelps admits his frustrations at learning ""the most humbling"" of sports ."
a0c78018314da7dec7c9789965ab3845bc196fe0,"(CNN) -- Greece's elections this weekend could trigger the country's exit from the euro -- but even that might not save Europe from splintering, the head of insurance giant AXA has warned. Henri de Castries told CNN ""a Greek exit won't solve everything,"" adding the problems in Europe are ""more complex than that."" De Castries, a fan of Greek mythology, believes a Greek exit would be akin to opening a Pandora's box. ""Opening the box is very tempting before and very disastrous afterwards,"" he said. De Castries said there were ""flaws"" in the construction of the euro which have created the cracks. ""It was a case of putting the cart before the horse,"" he said. ""Economic policies were not converging enough and the disciplines were not strong enough to allow for a stable position in the long run."" The worst-case scenario, according to de Castries, would be a disorderly default by Greece leading to its collapse out of the euro. Further, Italy and Spain could suffer bank runs that could exacerbate the bloc's pain. However, such an outcome could be avoided should a moderate party win a majority in the Greek elections, securing the country's future in the eurozone, he said. De Castries points to the Spanish banking crisis as one which must be resolved so Europe can allay concerns about the strength of its firewalls. ""We need to be sure that we don't just have the fire brigade,"" he said, ""but that water is coming out of the pipe. The Spanish case is a good test for that."" AXA, the second-biggest insurer in Europe, has been offloading its investments in Greek debt -- at a 78% write-down -- and no longer buys Italian and Spanish debt, as it seeks to distance itself from the deepening crisis. De Castries said the company's investment portfolio is being kept diverse: ""We have approximately 80% of our assets in bonds, of which half or a little less are in sovereign bonds. The other half is in corporate bonds and 20% are in other asset classes such as equities and real estate,"" he add","Eurozone's economic troubles are too complex to be solved by a Greek exit, says AXA CEO .
Henri de Castries says the insurer is keen to diversify its investments .
There are flaws in the construction of the euro, he says .
De Castries: Bank-run in Italy and Spain is the worst-case scenario ."
540e5df35b03eb09f422ffbacd6127398b89daf8,"With her husband still recuperating after his recent abdominal surgery, the Queen had to rely on the company of her faithful canine companions when she arrived in Scotland on holiday today. Dressed in a pink raincoat and familiar flowered headscarf, the monarch  flew up from London to Aberdeen in a private jet to begin her two-month Highland break at Balmoral Castle. This year, however, she will spend the first few weeks of her holiday alone as her 92-year-old husband is still recuperating from recent abdominal surgery. The Queen touched down at Aberdeen Airport this afternoon wearing a pink outfit . She arrived without Prince Philip who is still recuperating at Sandringham following abdominal surgery . After spending several weeks with his . wife at Windsor Castle, the 92-year-old has now moved to Sandringham, . the Queen’s private Norfolk estate, where he continues to recover. Doctors . have given him the all-clear to join the monarch but he will make his . own way up in mid-August, palace sources have revealed. ‘The Duke of Edinburgh plans to join the Queen in Balmoral in August,’ they said. Although . the Queen’s 50,000 acre private estate is remote, medics are clearly . confident that if the doughty duke does feel poorly, he can still be . swiftly treated. Indeed, . last August Philip was admitted to the Aberdeen Royal Infirmary for . treatment of his recurring bladder infection after falling ill at the . royal residence. Sources also confirmed that he still hoped to resume some ‘light duties’, including public engagements, later in the autumn. Philip’s . decision to move to Sandringham alone for the time being, however, . will, inevitably, spark further fears for his health. However, she was not alone as this picture shows - one of her staff carries a corgi down the steps off the plane and onto the tarmac . The corgis travel with Her Majesty to all her residences and she tries to look after them herself as much as possible given her busy schedule . He was admi","92-year-old Prince Philip is still recuperating from abdominal surgery .
The Queen was kept company by her beloved corgis, Willow and Holly .
She will spend two months of the summer up at Balmoral Castle ."
86f0c2a31c9ce78b77173dff564140d089bd70ee,"Gerard Pique knows all about the glory of winning the Clasico, having scored in the famous 6-2 win for Barcelona in Madrid in 2009 and played in the 5-0 a year later when Jose Mourinho was humbled on his debut as a manager in the fixture. On Saturday he welcomes a new team-mate to the ‘greatest show on earth’: the high-wire artist Luis Suarez, capable of wowing the crowds, but also of falling from great heights as he did at the World Cup. ‘I don’t care if he bites,’ says Pique, speaking in English ahead of Saturday’s game. He immediately corrects himself. ‘I don’t care if he’s bitten before,’ he says. ‘He knows it’s not the correct way to behave but as a player he is in the top three or five strikers in the world so I am really happy to have him in my team.’ Pique knows Suarez will bring a toughness that has at times been missing from Barcelona’s make-up over the last two seasons. Barcelona's Gerard Pique (centre) jokes with Luis Suarez (left) and Lionel Messi (right) at training on Friday . Barcelona manager Luis Enrique (pictured, behind) confirmed Suarez is set to make his competitive debut . In 10 years of Clasicos Pique has seen tensions rise during the clashes between Barcelona and Real Madrid . ‘He is a different style of player for us. We have Andres Iniesta and Xavi and they are sweet players and you can enjoy watching them on the ball, it’s easy on the eye. Not with Suarez. He fights and scraps for the ball and finally gets the goal. In training you see that ultra-competitive streak. You can kick him and he just never goes down. You pull his shirt and he still goes towards the goal. It’s true that he had a reputation in England (for diving) but you fall once in the Premier League and it sticks. I have found him to be a very fair player.’ Pique has spent plenty of time up close and personal with the new man as Barcelona are put through their paces by Luis Enrique, the coach who is also preparing for his first clasico, as a manager at least. Pique, the joker","Gerard Pique on Luis Suarez: ‘I don’t care if he’s bitten before'
‘He knows it’s not the correct way to behave,' said defender .
Barcelona star says Suarez is a different style to 'sweet' Andres Iniesta and Xavi ."
e56c76b14a8a281fe96da3e3558cf73480ca57ec,"Alan Pardew believes Remy Cabella is the one Newcastle player capable of scoring a 'rabona' goal just like Erik Lamela. But the Newcastle boss, who takes his side to Spurs this afternoon, insists that foreign playmakers need time to adapt to the Premier League. Pardew said: 'We brought Remy here to produce a moment like Lamela produced last week at Spurs. Hopefully coming out of the side and giving him a little rest has given him the opportunity to understand what the Premier League is about and come back stronger. He has trained well this week.' VIDEO: Scroll down to see Remy Cabella showcasing his skills during France training . Newcastle United midfielder Remy Cabella needs time to adapt to the Premier League, says Alan Pardew . Newcastle boss Pardew takes his side to White Hart Lane on Sunday in a crucial Premier League clash . Tottenham striker Erik Lamela scored an outrageous 'rabona' goal against against Astera Tripoli . Lamela completed a fine move with an unorthodox finish during Tottenham's Europa League clash . The Argentine's wonder strike is unlikely to ever be forgotten by the White Hart Lane faithful . Lamela, meanwhile, should retain his place in the Tottenham side after his incredible goal during Spurs' 5-1 win over Asteras Tripolis in the Europa League on Thursday. He has taken his time adjusting to life in England following his club record £30million move from Roma last summer, but he is finally starting to show his best form and says he bases a lot of his game on Barcelona's Argentina superstar Lionel Messi. Lamela said: 'My idol is Messi. He does not score goals like that one but he is always the best — he is from a different planet. 'This goal was for my girlfriend, family and everyone at the club.'","French midfielder Remy Cabella signed for Newcastle United from Montpellier during the summer .
Magpies face Tottenham at White Hart Lane on Sunday afternoon .
Spurs striker Erik Lamela scored incredible goal during Spurs' 5-1 win over Asteras Tripolis in the Europa League on Thursday ."
e5de4ff08361bceef03307ad41cadecc77720140,"By . Jill Reilly . PUBLISHED: . 07:07 EST, 20 August 2012 . | . UPDATED: . 13:00 EST, 20 August 2012 . Sentenced: Stefan Fry, 18, inspired by the Yorkshire Ripper, has been jailed for four years, after assaulting a woman with a hammer . A teenager who was obsessed with the Yorkshire Ripper carried out copycat attacks on lone women while armed with a hammer. Stefan Fry, 18,  was jailed for four years at Dorchester Crown Court last week. The court heard he researched mass murderer Peter Sutcliffe extensively before he stalked his two victims as they walked alone in secluded parks. He crept up on 37-year-old dog walker Gemma Thompson and struck her twice on the head with a hammer. He then fled the scene, dropping the weapon along the way. Two months earlier the teenager attacked 32-year-old Maria Clarke while she walked along an alleyway. Fry punched her in the face and was beaten off when Miss Clark lashed out at him with her umbrella. He also left a hammer at the scene as he ran off. A year before the two attacks the . supermarket worker was stopped and searched by the police after a . frightened women reported that he had been following her. Fry was caught after Mrs Thompson . managed to remember part of his car registration number despite . being beaten with a hammer. In interview Fry confessed that his interest in the Yorkshire Ripper had influenced him to carry out the attacks. Detectives said there was a worrying escalation in the severity of the offences and they believe he could have gone on to kill had he not been stopped. In jailing him, judge Roger Jarvis described the attacks as ‘deeply disturbing.’ Scene of attack: A pathway in Dorchester, Dorset, where Fry's first victim, Maria Clarke, was attacked. Fry punched her in the face and was beaten off when Miss Clark lashed out at him with her umbrella . Copycat: Stefan Fry, 18, researched mass murderer Peter Sutcliffe (pictured) before the attacks . He said: 'You were plainly influenced by your fascination wi","Stefan Fry, 18, researched mass murderer Peter Sutcliffe before 'acting out' the Ripper attacks .
He stalked his two victims as they walked alone in secluded parks before attacking them .
Jailed for four years at Dorchester Crown Court ."
6a4506b327b5d820649d0264e4207ce2fef82c51,"(CNN) -- We are losing in Afghanistan, on two fronts. The most important center of gravity of the conflict -- as the Taliban well recognizes -- is the American public. And now, most Americans are opposed to the war. For years, Afghanistan was ""the forgotten war,"" and when Americans started paying attention again -- roughly around the time of President Obama's inauguration -- what they saw was not a pretty sight: a corrupt Afghan government, a world-class drug trade, a resurgent Taliban and steadily rising U.S. casualties. Many surely thought: Didn't we win this war eight years ago? Americans, of course, hate seeing the deaths of fellow citizens in combat, but even more they hate to see those deaths in the service of a war they believe they are either not winning or maybe even losing, which is one of the reasons why they largely turned against the Iraq war in 2006. Within a couple of years, Iraq came back from the brink and started to turn around, after which the war there became largely a nonissue for most Americans. Similarly, the American public would be more likely to tolerate the losses of blood and treasure in Afghanistan if they saw real progress being made there. And right now, they don't. The second front we're losing is the Afghans themselves, who are the United States' center of gravity in the Afghan war. Eight years into this conflict, America and its NATO allies -- who are still looked on favorably by a majority of Afghans -- are not providing large swaths of the Afghan population with the most basic public good, which is security. It's time to table fancy counterinsurgency doctrines about ""connecting the Afghan people to the government"" -- Afghans have never had, and don't expect much, in the way of services from their government, and it's time now to focus on something much more basic: security. The last government to provide Afghans with real security was ... the Taliban. When they ruled the country before 9/11, security came at a tremendous price: a ","Peter Bergen: Most Americans now oppose the war in Afghanistan .
He says U.S., Afghan government don't provide basic security .
Hobbes said life in nations without security is ""nasty, brutish and short""
Bergen: Obama has to add troops if he is serious about repelling Taliban ."
2ee421364e6cba7610f0f458c2d86f17847fdffa,"Whitney Houston's mother has made another appearance in hospital to be at Bobbi Kristina's beside amid claims she is avoiding the 21-year-old's father. Cissy Houston arrived at Emory University Hospital in Atlanta on Sunday evening to visit her granddaughter, who is still in a coma fighting for her life. However it has been claimed the 81-year-old former gospel singer is planning her trips so she doesn't bump into Bobby Brown. The pair have been pictured arriving separately since Cissy flew in from her New Jersey home, and sources have told the Atlanta Journal Constitution it is deliberate. Bobbi Kristina also received a number of visitors, including close family friend Tyler Perry. She has now been in hospital for over a week. Continued support: Cissy Houston arrived at Emory University Hospital in Atlanta on Sunday evening to visit her granddaughter, who is still in a coma fighting for her life . Deliberate: It has been claimed the 81-year-old is allegedly planning her trips so she doesn't bump into Bobby Brown. They have been pictured arriving at different times throughout the week . Regular: The former gospel singer has been seen at the hospital most days since flying in from her home in New Jersey last week . Close friend: Tyler Perry was also seen walking into the Atlanta hospital on Sunday as the bedside vigil to Bobbi Kristina continues . It is not the first time each side of the family have been at odds when gathered in the same place. Bobby Brown and his entourage arrived for Whitney's funeral in 2012, but quickly left because he was moved around three times by security. The tragedy being carried by the family of this week hit even harder on Saturday, as relatives gathered at the 21-year-old's bedside on the three-year anniversary of her mother's death. Whitney Houston died on February 11, 2012, the day before the Grammy awards of that year. With this year's Grammy's set to take place Sunday, it was an eerie link between mother and daughter that added to t","Cissy Houston, 81, arrived at the Emory University Hospital on Saturday .
Has visited every day since flying in from her New Jersey home last week .
Is believed to be timing the appearances so she doesn't bump into Brown .
Close family friend Tyler Perry was also seen paying Bobbi a visit .
On Saturday the family marked the third anniversary of Whitney's death ."
befc22b5a305a2f894d43a8519d9ff4d3ffb6ab2,"By . Harriet Arkell . PUBLISHED: . 07:55 EST, 22 March 2013 . | . UPDATED: . 10:59 EST, 22 March 2013 . This picture of Mark Duper was released by the Jacksonville Sheriff's Office after he was arrested and charged wth allegedly beating his son . American football star Mark Duper has been released from jail on bond after allegedly beating up his 17-year-old son in a domestic row. The former Miami Dolphins player faces a felony child abuse charge after assaulting his teenage son and knocking him out during a series of fights at their Florida home. The wide receiver, who starred for the Dolphins from 1982 to 1992, spent a night in jail after his arrest on Wednesday following the assault the day before. Authorities say Duper attacked his son Marcus three times and knocked him out twice. Duper has reportedly admitted there was an altercation but said he was acting in self-defense. It was reported that the argument began with a row over a text Duper's son had sent to an ex-girlfriend. During the row, Duper allegedly asked his son to pick a hat off the floor and punched him in the face when he 'wouldn't listen', according to the arrest report quoted in the Miami Herald. The report claims Duper picked his son up and body-slammed him, knocking him unconscious. The fight is then said to have calmed down before escalating again, with Duper allegedly 'hitting the child in the head and face with his fist'. Later, the fight started up again when the boy is said to have dented his father's car with his bike, and Duper allegedly punched him in the face. The Herald reports the police report: 'Once [the victim] went to the ground on his stomach, Mark climbed on top of [him], grabbed [him] by the neck and began choking.' Mark Duper is seen here in 1988 getting caught from behind by Green Bay Packers' Mark Lee during an NFL game in Miami . Duper was arrested on Wednesday after . police were alerted to the boy's injuries, which included a cut lip, . scratches, and a knot on his forehea","Mark Duper, 54, faces child felony abuse charge after row at Florida home .
Authorities say he knocked out son Marcus, 17, twice on Tuesday night .
Former wide receiver admits row but says he was acting in self-defense ."
